return_id,order_id,return_date,return_reason,refund_amount,refund_processed_days
2485,38983,2024-05-25,Late Delivery,784.45,9
2486,25185,2024-09-23,Wrong Product,1024.6,1
2487,49255,2024-03-24,Damaged,2120.75,8
2488,43153,2024-07-12,Damaged,5782.72,1
2489,45105,2024-10-06,Not as Expected,2999.72,1
2490,37792,2024-06-25,Late Delivery,1737.07,2
2491,37608,2024-07-18,Damaged,2223.98,5
2492,37157,2024-10-29,Size Issue,6428.87,8
2493,39857,2024-01-26,Damaged,4466.17,3
2494,4219,2024-06-27,Damaged,4758.07,4
2495,22321,2024-12-28,Late Delivery,689.55,4
2496,44935,2024-07-05,Not as Expected,4091.39,8
2497,46019,2024-02-23,Damaged,1354.17,7
2498,37448,2024-03-13,Wrong Product,5938.15,8
2499,48821,2024-04-14,Late Delivery,931.18,1
2500,42258,2024-09-20,Damaged,1614.04,4
2501,26806,2024-07-05,Damaged,3398.61,4
2502,31516,2024-07-12,Wrong Product,3163.68,4
2503,30646,2024-07-10,Not as Expected,5441.95,6
2504,47640,2024-11-05,Not as Expected,3445.09,1
2505,16605,2025-01-07,Size Issue,5189.98,7
2506,49627,2024-10-06,Wrong Product,4376.17,4
2507,11104,2024-09-19,Wrong Product,6840.42,6
2508,44734,2024-11-01,Wrong Product,772.61,2
2509,30417,2024-08-20,Damaged,676.71,4
2510,43681,2024-10-22,Not as Expected,5704.71,6
2511,12599,2024-03-29,Wrong Product,1396.33,5
2512,28846,2024-10-20,Late Delivery,4061.07,3
2513,24331,2024-03-19,Not as Expected,3923.5,2
2514,46927,2025-01-07,Not as Expected,4985.32,8
2515,35384,2024-03-18,Late Delivery,7077.06,7
2516,35260,2024-07-03,Size Issue,6944.62,3
2517,4362,2024-08-05,Size Issue,4704.0,4
2518,1249,2025-01-06,Size Issue,2333.24,9
2519,23169,2024-01-24,Wrong Product,688.83,5
2520,37217,2024-04-29,Late Delivery,280.57,5
2521,37944,2025-01-07,Damaged,6492.43,1
2522,7901,2024-12-28,Size Issue,1538.17,5
2523,47926,2024-06-17,Wrong Product,4611.58,8
2524,7585,2024-12-29,Damaged,6837.47,1
2525,30215,2024-11-05,Late Delivery,3402.28,8
2526,5375,2024-09-05,Late Delivery,2680.64,7
2527,21026,2024-10-21,Wrong Product,3355.6,8
2528,4342,2024-08-28,Size Issue,1817.9,1
2529,7746,2024-02-07,Damaged,4464.12,5
2530,3462,2024-03-10,Size Issue,4341.85,6
2531,28041,2024-05-05,Damaged,5928.48,9
2532,6183,2024-07-18,Size Issue,7139.48,1
2533,45098,2024-10-27,Not as Expected,1079.43,6
2534,24823,2024-09-28,Wrong Product,2323.56,8
2535,14549,2024-12-29,Not as Expected,4242.16,6
2536,35298,2024-01-22,Damaged,2623.32,7
2537,45799,2024-06-29,Late Delivery,6070.3,8
2538,14432,2024-06-16,Wrong Product,4370.76,7
2539,15504,2024-02-16,Wrong Product,4757.62,5
2540,8078,2024-08-08,Damaged,4733.66,1
2541,45665,2024-06-28,Late Delivery,3501.9,8
2542,4095,2024-04-26,Late Delivery,445.21,1
2543,73,2024-10-30,Not as Expected,3182.88,6
2544,46324,2024-11-04,Wrong Product,346.17,9
2545,14324,2024-09-20,Damaged,5826.05,3
2546,47575,2024-06-29,Size Issue,2741.04,5
2547,37002,2024-02-27,Late Delivery,3728.09,3
2548,26823,2024-06-02,Late Delivery,1679.03,1
2549,37580,2024-12-07,Not as Expected,3038.64,5
2550,2921,2024-08-17,Wrong Product,376.18,5
2551,9961,2024-04-11,Not as Expected,3593.19,7
2552,12235,2024-09-04,Not as Expected,1206.86,7
2553,18520,2024-03-30,Wrong Product,307.58,9
2554,14350,2024-10-30,Size Issue,1299.37,4
2555,13038,2024-11-09,Wrong Product,1311.16,8
2556,20769,2024-06-20,Size Issue,6337.4,7
2557,6890,2024-12-20,Late Delivery,722.46,5
2558,20078,2024-09-04,Damaged,3741.26,4
2559,30043,2024-11-18,Not as Expected,7839.62,3
2560,3366,2024-08-08,Late Delivery,6247.11,9
2561,5026,2024-08-22,Size Issue,540.26,2
2562,47430,2024-10-03,Damaged,5490.84,2
2563,37405,2024-02-19,Not as Expected,6240.58,6
2564,1295,2024-04-01,Late Delivery,4400.4,9
2565,31583,2024-04-19,Wrong Product,3099.02,1
2566,40989,2024-01-09,Not as Expected,6776.5,4
2567,2957,2024-07-18,Not as Expected,2521.3,7
2568,23178,2024-05-17,Wrong Product,6693.17,9
2569,18048,2024-03-18,Damaged,2021.03,5
2570,44760,2024-07-20,Size Issue,6929.33,4
2571,19548,2024-04-13,Size Issue,4550.36,8
2572,32232,2024-03-24,Not as Expected,6874.97,6
2573,38534,2024-06-07,Wrong Product,1907.4,9
2574,49520,2024-06-14,Not as Expected,4225.27,3
2575,43781,2024-04-26,Not as Expected,4984.8,4
2576,35820,2024-04-14,Size Issue,4235.36,6
2577,19837,2024-06-13,Damaged,5154.44,1
2578,13501,2024-01-11,Size Issue,3602.22,7
2579,18045,2024-07-16,Not as Expected,4368.48,3
2580,40217,2024-04-04,Late Delivery,4694.89,3
2581,29936,2024-04-04,Size Issue,2375.39,4
2582,46712,2024-02-25,Late Delivery,4936.24,7
2583,18230,2024-06-03,Wrong Product,4475.67,7
2584,15602,2024-05-31,Late Delivery,922.28,7
2585,2992,2024-09-29,Wrong Product,4001.04,9
2586,3485,2024-03-08,Not as Expected,4752.95,9
2587,14747,2024-03-01,Not as Expected,4069.22,4
2588,46136,2024-11-18,Size Issue,5792.16,6
2589,16048,2024-12-27,Size Issue,3130.51,5
2590,14460,2024-08-14,Late Delivery,652.21,1
2591,30490,2024-03-10,Not as Expected,8447.76,8
2592,15666,2024-12-07,Late Delivery,1648.38,1
2593,4495,2024-04-01,Size Issue,2423.54,5
2594,22851,2024-03-17,Wrong Product,1924.87,6
2595,9230,2024-08-04,Wrong Product,2300.6,5
2596,14991,2024-12-08,Late Delivery,3321.45,4
2597,5290,2024-03-06,Size Issue,3797.86,6
2598,40320,2024-10-06,Wrong Product,4924.39,3
2599,31315,2024-07-26,Late Delivery,5246.3,4
2600,24358,2024-07-10,Wrong Product,2970.58,7
2601,8972,2024-12-04,Wrong Product,3680.88,4
2602,48300,2024-10-08,Damaged,2928.73,2
2603,6410,2024-09-05,Damaged,2562.35,2
2604,20007,2024-02-24,Not as Expected,8158.28,5
2605,32409,2024-09-08,Not as Expected,5741.83,8
2606,11362,2024-10-05,Size Issue,528.97,6
2607,36942,2024-05-10,Late Delivery,3860.14,6
2608,47718,2024-01-25,Not as Expected,4912.06,3
2609,45497,2024-07-02,Late Delivery,3711.01,2
2610,14592,2024-10-10,Not as Expected,4902.86,5
2611,3713,2024-09-08,Damaged,3053.35,6
2612,23912,2024-08-07,Wrong Product,1552.72,8
2613,43893,2024-01-16,Damaged,2366.96,7
2614,21730,2024-01-21,Size Issue,1044.13,7
2615,34930,2024-04-30,Wrong Product,2651.99,8
2616,33441,2024-06-04,Late Delivery,526.35,5
2617,36842,2024-02-21,Not as Expected,2774.49,2
2618,19425,2024-12-25,Wrong Product,769.24,8
2619,45229,2024-03-24,Late Delivery,7011.29,4
2620,692,2024-09-18,Late Delivery,2857.32,1
2621,40392,2024-03-24,Damaged,4280.72,8
2622,22587,2024-12-31,Wrong Product,6527.9,5
2623,16445,2024-08-06,Damaged,5204.81,2
2624,31489,2024-11-07,Late Delivery,1351.85,8
2625,22091,2024-02-23,Size Issue,492.19,3
2626,22870,2024-04-22,Not as Expected,4125.48,3
2627,549,2024-05-10,Not as Expected,894.79,8
2628,19123,2024-07-10,Late Delivery,5293.37,8
2629,13277,2024-09-12,Late Delivery,5750.25,8
2630,40105,2024-07-05,Late Delivery,4883.02,9
2631,44561,2024-10-02,Damaged,214.14,9
2632,28814,2024-08-22,Wrong Product,7524.58,8
2633,21645,2024-09-05,Wrong Product,2047.66,3
2634,18414,2024-03-12,Late Delivery,3730.64,7
2635,10198,2024-06-08,Late Delivery,4519.29,2
2636,19364,2024-11-22,Not as Expected,3176.0,3
2637,18407,2024-06-09,Late Delivery,2287.2,8
2638,46157,2024-02-09,Damaged,4129.21,9
2639,23765,2024-04-29,Wrong Product,259.91,2
2640,36868,2024-02-29,Late Delivery,4177.35,8
2641,8146,2024-09-27,Late Delivery,1972.9,4
2642,32322,2024-05-12,Late Delivery,4327.03,5
2643,31441,2024-04-04,Size Issue,4122.66,9
2644,17319,2024-11-19,Late Delivery,3733.15,4
2645,8382,2024-08-13,Size Issue,4978.68,7
2646,4699,2024-12-18,Size Issue,3243.16,7
2647,3893,2024-10-28,Size Issue,3092.64,8
2648,14650,2024-07-28,Not as Expected,1580.87,1
2649,41929,2024-09-11,Damaged,4945.09,3
2650,16177,2024-12-01,Damaged,1281.3,4
2651,33252,2024-09-18,Size Issue,4804.49,5
2652,24206,2024-02-22,Size Issue,4572.46,8
2653,20556,2024-02-03,Late Delivery,4926.4,2
2654,27731,2024-05-17,Wrong Product,4102.5,1
2655,36904,2024-08-31,Wrong Product,1906.64,4
2656,17137,2024-03-29,Size Issue,2689.87,7
2657,47569,2024-10-27,Wrong Product,2110.98,4
2658,19281,2024-03-13,Damaged,5188.19,4
2659,34667,2024-01-10,Not as Expected,2426.51,2
2660,48792,2024-03-17,Not as Expected,2917.69,4
2661,37617,2024-08-02,Late Delivery,7066.4,1
2662,33355,2024-07-10,Not as Expected,1543.87,7
2663,16833,2024-06-04,Not as Expected,2806.63,3
2664,18793,2024-06-14,Size Issue,3614.79,3
2665,42534,2024-08-21,Not as Expected,4041.2,7
2666,3540,2024-11-27,Damaged,949.89,2
2667,15453,2024-01-27,Wrong Product,4877.97,9
2668,48911,2024-07-30,Damaged,5722.72,1
2669,15907,2024-04-27,Late Delivery,1591.9,7
2670,45881,2024-12-15,Late Delivery,3347.57,2
2671,23076,2024-11-15,Wrong Product,1419.28,3
2672,48574,2024-12-13,Late Delivery,2450.17,9
2673,36326,2024-12-10,Not as Expected,3889.94,1
2674,12140,2024-09-13,Damaged,4977.88,3
2675,48446,2024-11-19,Damaged,1156.24,5
2676,39634,2024-12-07,Size Issue,1087.87,5
2677,40238,2024-05-29,Size Issue,1481.78,7
2678,3814,2024-12-04,Not as Expected,3623.94,3
2679,47550,2024-01-10,Damaged,1880.54,5
2680,26363,2024-05-22,Late Delivery,4080.39,3
2681,36898,2024-08-05,Late Delivery,3365.27,6
2682,29612,2024-11-12,Size Issue,4729.57,5
2683,16050,2024-07-05,Size Issue,2314.0,7
2684,44634,2024-07-02,Late Delivery,1295.29,9
2685,10594,2025-01-02,Late Delivery,4041.33,3
2686,44387,2024-06-27,Late Delivery,3943.06,1
2687,24932,2024-12-24,Late Delivery,3004.86,7
2688,29116,2024-04-18,Not as Expected,1323.56,1
2689,46614,2024-11-17,Damaged,8082.34,6
2690,38579,2024-09-29,Wrong Product,530.97,8
2691,4306,2024-04-20,Not as Expected,5902.59,5
2692,47090,2024-02-20,Size Issue,1185.18,6
2693,21799,2024-12-19,Size Issue,4483.95,1
2694,22708,2024-09-30,Late Delivery,5757.65,6
2695,26903,2024-02-10,Late Delivery,3919.03,8
2696,47007,2024-01-11,Damaged,3903.52,3
2697,15837,2024-01-24,Not as Expected,4130.11,9
2698,47368,2024-06-16,Damaged,3828.62,4
2699,11813,2024-05-15,Not as Expected,3454.61,9
2700,24092,2024-12-26,Damaged,2244.54,4
2701,15170,2024-05-24,Late Delivery,5761.26,9
2702,32296,2024-07-02,Late Delivery,2256.43,5
2703,10249,2024-08-18,Size Issue,2016.28,4
2704,20548,2024-09-03,Not as Expected,4986.94,9
2705,28202,2024-12-01,Not as Expected,3941.48,2
2706,1748,2024-11-04,Late Delivery,4192.98,1
2707,24205,2024-03-08,Size Issue,1593.22,8
2708,18991,2024-08-23,Wrong Product,4613.02,3
2709,45310,2024-05-24,Wrong Product,1018.03,8
2710,40130,2024-05-04,Wrong Product,4378.4,8
2711,44029,2024-04-23,Damaged,4457.75,8
2712,16932,2024-04-03,Wrong Product,3360.68,3
2713,15720,2024-12-29,Wrong Product,2499.16,8
2714,8697,2024-07-22,Wrong Product,6278.96,3
2715,11359,2024-03-21,Damaged,2980.1,4
2716,9686,2024-03-04,Damaged,2106.97,7
2717,16701,2024-11-21,Late Delivery,3569.15,3
2718,13934,2024-04-10,Damaged,7112.94,2
2719,17255,2024-01-12,Not as Expected,2835.15,7
2720,667,2024-11-24,Wrong Product,4649.59,5
2721,44851,2024-08-14,Not as Expected,4808.1,4
2722,20894,2024-02-11,Late Delivery,319.74,8
2723,24532,2024-02-10,Late Delivery,1345.81,5
2724,40963,2024-06-16,Late Delivery,5061.05,2
2725,30546,2024-04-16,Damaged,1800.69,4
2726,11417,2024-11-14,Size Issue,3986.31,8
2727,21001,2024-06-22,Late Delivery,7675.23,4
2728,11444,2024-02-20,Not as Expected,624.26,3
2729,4331,2024-08-29,Damaged,4686.95,4
2730,41608,2025-01-06,Not as Expected,4851.5,7
2731,21117,2024-06-28,Not as Expected,4188.22,2
2732,8386,2024-04-03,Not as Expected,5000.9,4
2733,135,2024-01-25,Not as Expected,4530.65,9
2734,30837,2024-03-22,Late Delivery,6582.08,8
2735,1006,2024-12-05,Late Delivery,5028.61,2
2736,26457,2024-05-25,Late Delivery,459.31,3
2737,40776,2024-07-06,Size Issue,2053.84,1
2738,37592,2024-07-04,Wrong Product,5411.19,3
2739,25905,2024-10-09,Wrong Product,753.55,4
2740,40126,2024-11-02,Wrong Product,754.16,9
2741,38939,2024-08-07,Size Issue,3991.25,9
2742,23539,2024-07-29,Not as Expected,1081.85,2
2743,33341,2024-04-28,Size Issue,5761.77,9
2744,24048,2024-07-03,Not as Expected,4066.24,2
2745,19766,2024-07-15,Wrong Product,5277.18,3
2746,29636,2024-06-26,Late Delivery,2545.48,9
2747,40033,2024-04-10,Late Delivery,619.33,8
2748,11401,2024-10-04,Wrong Product,595.98,2
2749,12994,2024-01-30,Damaged,4982.28,5
2750,5137,2024-01-26,Wrong Product,5889.62,2
2751,11237,2024-02-18,Size Issue,647.48,6
2752,41514,2024-11-02,Size Issue,6624.22,8
2753,10583,2024-08-02,Size Issue,280.94,6
2754,15674,2024-04-25,Size Issue,4771.19,3
2755,24495,2024-11-10,Late Delivery,6696.74,5
2756,25707,2024-09-07,Late Delivery,5245.03,3
2757,35542,2024-04-09,Wrong Product,2418.71,2
2758,48929,2024-10-02,Size Issue,1145.25,3
2759,30767,2024-02-14,Late Delivery,2236.22,5
2760,35945,2024-08-20,Late Delivery,351.0,7
2761,47329,2024-02-04,Not as Expected,513.63,7
2762,10865,2024-10-07,Late Delivery,3597.76,3
2763,4734,2024-04-04,Late Delivery,2278.58,2
2764,42155,2024-09-12,Damaged,6420.2,4
2765,497,2024-05-16,Late Delivery,3384.87,6
2766,8019,2024-01-27,Late Delivery,898.9,1
2767,7111,2024-01-26,Wrong Product,1070.7,1
2768,29437,2025-01-05,Wrong Product,1436.18,8
2769,10331,2024-12-19,Damaged,1486.97,9
2770,8025,2024-02-24,Not as Expected,746.75,3
2771,30759,2024-03-15,Size Issue,2098.83,6
2772,2124,2024-09-07,Late Delivery,4428.73,1
2773,21380,2024-12-19,Damaged,1242.85,3
2774,30483,2024-09-02,Not as Expected,2171.57,3
2775,25406,2024-01-23,Wrong Product,536.47,6
2776,12536,2024-02-12,Late Delivery,2056.08,4
2777,12922,2024-10-05,Damaged,2792.32,4
2778,41063,2024-03-01,Not as Expected,5054.89,2
2779,30743,2024-12-28,Damaged,2779.76,8
2780,11774,2024-02-28,Not as Expected,1674.72,8
2781,10705,2024-11-25,Late Delivery,3740.94,4
2782,13456,2024-10-28,Late Delivery,3745.75,6
2783,23376,2025-01-01,Late Delivery,5788.04,9
2784,49226,2024-07-05,Size Issue,5173.04,3
2785,41397,2024-09-17,Late Delivery,5159.43,2
2786,28530,2024-11-27,Size Issue,6621.94,1
2787,31640,2024-06-26,Wrong Product,4752.88,7
2788,36915,2024-11-07,Not as Expected,6287.44,2
2789,29537,2024-10-30,Damaged,2561.52,1
2790,16515,2024-05-23,Size Issue,6102.61,9
2791,9200,2024-06-13,Late Delivery,1660.93,2
2792,43467,2024-08-21,Wrong Product,1112.01,8
2793,27301,2024-11-07,Not as Expected,2028.97,9
2794,26679,2024-09-10,Wrong Product,4452.77,9
2795,14724,2024-08-14,Damaged,1352.88,7
2796,28324,2024-07-28,Damaged,2355.06,8
2797,23157,2024-02-14,Not as Expected,454.55,8
2798,2547,2024-04-08,Wrong Product,1641.92,4
2799,9571,2024-03-08,Damaged,2670.76,2
2800,31588,2024-04-24,Late Delivery,1537.7,6
2801,15109,2024-09-26,Size Issue,479.62,6
2802,12758,2024-09-21,Wrong Product,1411.78,8
2803,28942,2024-02-09,Damaged,6267.88,6
2804,2973,2024-09-27,Not as Expected,4839.67,4
2805,3842,2024-04-14,Wrong Product,2457.22,6
2806,2711,2024-11-16,Not as Expected,7345.46,7
2807,20159,2024-10-31,Late Delivery,1884.89,8
2808,46256,2024-08-31,Wrong Product,4676.55,3
2809,4341,2024-10-28,Size Issue,4574.18,4
2810,18842,2024-08-12,Damaged,3795.81,3
2811,12983,2024-09-02,Late Delivery,682.67,9
2812,47463,2024-11-28,Not as Expected,6177.93,4
2813,45900,2024-07-14,Size Issue,846.77,9
2814,18605,2024-06-02,Damaged,1225.46,7
2815,3778,2024-08-26,Size Issue,5241.89,2
2816,15272,2024-10-18,Size Issue,4962.73,8
2817,49413,2024-04-22,Damaged,2786.21,7
2818,5276,2024-08-19,Not as Expected,1958.4,1
2819,10592,2024-01-27,Wrong Product,712.49,8
2820,38079,2024-04-07,Late Delivery,1371.12,9
2821,26776,2024-02-01,Late Delivery,2276.91,7
2822,19655,2024-02-11,Damaged,7128.8,5
2823,20234,2024-02-05,Late Delivery,639.13,6
2824,6975,2024-11-23,Wrong Product,859.82,1
2825,12229,2024-10-21,Size Issue,3108.36,8
2826,13217,2024-04-08,Damaged,1256.66,4
2827,31051,2024-01-09,Late Delivery,1088.62,3
2828,7984,2024-08-07,Damaged,5581.68,5
2829,6493,2024-08-07,Size Issue,2889.72,6
2830,16338,2024-02-16,Size Issue,2551.43,5
2831,38204,2024-05-28,Size Issue,1735.5,6
2832,35444,2024-10-08,Damaged,4581.88,1
2833,41839,2024-09-14,Damaged,3165.42,4
2834,39373,2024-08-18,Size Issue,4716.24,8
2835,45958,2024-09-05,Not as Expected,4181.07,3
2836,18947,2024-07-24,Wrong Product,3234.03,9
2837,24502,2024-06-19,Wrong Product,5724.26,6
2838,1406,2024-01-14,Late Delivery,2855.09,6
2839,47407,2024-02-03,Late Delivery,3114.93,4
2840,5179,2024-06-23,Damaged,1433.23,3
2841,45308,2024-08-22,Size Issue,4500.85,1
2842,16687,2025-01-02,Late Delivery,1837.99,7
2843,40179,2024-02-19,Not as Expected,1485.83,7
2844,37149,2024-04-07,Not as Expected,4011.52,4
2845,14501,2024-10-25,Late Delivery,1208.36,4
2846,6266,2024-03-25,Not as Expected,2185.64,5
2847,13873,2024-06-17,Wrong Product,1077.36,5
2848,36866,2024-06-10,Wrong Product,3509.51,5
2849,38508,2024-03-01,Damaged,2521.23,6
2850,49755,2024-10-24,Late Delivery,1226.68,4
2851,9158,2024-01-20,Not as Expected,5257.59,8
2852,15488,2024-08-30,Wrong Product,3927.76,4
2853,33706,2024-05-26,Not as Expected,815.27,9
2854,36193,2024-01-22,Late Delivery,4119.08,1
2855,32491,2024-12-02,Damaged,6518.7,1
2856,26111,2024-02-04,Size Issue,589.39,1
2857,16431,2024-01-24,Damaged,1576.31,3
2858,8156,2024-10-13,Not as Expected,5226.45,1
2859,25344,2024-10-04,Not as Expected,3707.38,5
2860,15034,2024-01-28,Late Delivery,1818.04,3
2861,30074,2024-11-20,Size Issue,6397.18,1
2862,26419,2024-12-07,Wrong Product,1661.98,9
2863,36958,2024-10-01,Not as Expected,1020.62,5
2864,28434,2024-05-16,Late Delivery,4118.3,4
2865,22560,2024-03-10,Late Delivery,4629.65,9
2866,31415,2024-11-01,Size Issue,5519.79,6
2867,28764,2024-08-22,Not as Expected,4307.93,9
2868,11172,2025-01-02,Damaged,3739.02,7
2869,4792,2024-05-29,Wrong Product,3317.83,7
2870,46552,2024-01-19,Damaged,4522.49,9
2871,40211,2024-09-30,Not as Expected,6633.46,7
2872,6813,2024-08-05,Not as Expected,850.31,6
2873,27359,2024-02-24,Not as Expected,3537.45,1
2874,9711,2024-07-10,Damaged,1749.2,5
2875,3038,2024-08-16,Wrong Product,2356.25,6
2876,4321,2024-10-12,Late Delivery,2350.41,1
2877,6815,2024-09-04,Not as Expected,1371.57,2
2878,35955,2024-01-26,Not as Expected,357.1,9
2879,17891,2024-07-06,Damaged,812.89,9
2880,22687,2024-10-12,Damaged,2561.73,8
2881,885,2025-01-02,Damaged,3545.42,2
2882,41256,2024-02-29,Size Issue,1037.21,6
2883,29451,2024-02-15,Damaged,359.9,3
2884,25468,2024-04-12,Damaged,1913.28,5
2885,1744,2024-07-24,Size Issue,2636.86,7
2886,12273,2024-04-16,Size Issue,4909.77,6
2887,12660,2024-04-22,Not as Expected,3390.65,7
2888,24878,2024-08-13,Not as Expected,3830.29,9
2889,34928,2024-11-06,Wrong Product,7158.92,8
2890,1939,2024-03-18,Not as Expected,5507.77,6
2891,16769,2024-11-25,Wrong Product,1140.43,9
2892,32256,2024-07-02,Size Issue,3010.65,8
2893,11091,2024-03-12,Late Delivery,1427.56,6
2894,19921,2024-02-13,Not as Expected,4258.1,8
2895,25089,2024-07-15,Late Delivery,5291.75,8
2896,47154,2024-05-14,Late Delivery,606.15,2
2897,13709,2024-02-03,Wrong Product,4762.41,4
2898,22838,2024-07-08,Damaged,952.4,7
2899,9164,2024-06-12,Late Delivery,6564.78,3
2900,30855,2024-09-12,Wrong Product,6190.79,1
2901,36228,2024-06-05,Size Issue,1050.48,8
2902,1157,2024-08-03,Wrong Product,1271.52,7
2903,34344,2024-10-04,Not as Expected,4276.41,8
2904,37524,2024-01-22,Size Issue,4929.02,5
2905,19128,2024-10-14,Late Delivery,5225.7,7
2906,27780,2024-07-14,Not as Expected,4671.48,7
2907,10871,2024-04-16,Size Issue,5084.85,8
2908,48229,2024-08-19,Size Issue,4563.81,4
2909,31719,2024-03-15,Not as Expected,5321.02,9
2910,21383,2024-12-08,Late Delivery,4684.31,5
2911,47920,2024-11-27,Size Issue,4033.78,5
2912,14733,2024-04-12,Size Issue,1092.12,7
2913,7507,2024-09-25,Late Delivery,1941.3,5
2914,9695,2024-11-04,Not as Expected,1910.9,5
2915,48282,2024-09-09,Wrong Product,5065.07,8
2916,3853,2024-07-08,Late Delivery,3728.13,3
2917,13638,2024-11-17,Not as Expected,1182.3,8
2918,36085,2024-06-22,Late Delivery,3044.32,9
2919,30784,2025-01-07,Damaged,675.04,1
2920,34422,2024-12-15,Wrong Product,3437.65,1
2921,25599,2024-11-28,Size Issue,3475.29,9
2922,18440,2024-07-30,Late Delivery,1696.72,9
2923,15930,2024-03-09,Late Delivery,5884.09,5
2924,14200,2024-12-26,Size Issue,1328.17,8
2925,28590,2024-02-20,Wrong Product,1738.77,2
2926,35158,2024-04-06,Size Issue,442.38,8
2927,30668,2024-07-24,Damaged,3623.56,6
2928,47574,2024-11-28,Damaged,4681.29,3
2929,13079,2024-09-07,Size Issue,1527.37,4
2930,19076,2024-02-24,Size Issue,570.02,2
2931,31194,2024-06-08,Late Delivery,7545.78,6
2932,1762,2024-05-19,Size Issue,3124.93,9
2933,9085,2024-12-31,Not as Expected,6839.67,7
2934,9872,2024-09-13,Size Issue,3181.93,5
2935,35518,2024-03-29,Wrong Product,1573.88,1
2936,8685,2024-03-10,Late Delivery,5140.98,8
2937,43160,2024-03-28,Not as Expected,3441.28,8
2938,45956,2024-05-15,Not as Expected,4055.4,2
2939,31794,2024-03-06,Size Issue,1400.32,6
2940,15937,2024-10-09,Not as Expected,1977.54,6
2941,11560,2024-05-11,Wrong Product,5478.72,8
2942,32992,2024-04-11,Damaged,5551.01,5
2943,17501,2024-11-21,Size Issue,3172.77,6
2944,45715,2024-07-03,Wrong Product,377.78,4
2945,30205,2024-10-01,Size Issue,2428.96,6
2946,42309,2024-07-29,Wrong Product,4562.58,4
2947,9474,2024-07-27,Wrong Product,2746.45,4
2948,9989,2024-09-20,Not as Expected,5933.86,2
2949,28872,2024-01-05,Not as Expected,5576.13,5
2950,43287,2024-12-08,Late Delivery,2040.67,5
2951,4227,2024-08-08,Not as Expected,7260.06,5
2952,30019,2024-07-13,Damaged,3785.68,4
2953,13577,2024-01-28,Not as Expected,4813.4,7
2954,7717,2024-07-27,Not as Expected,4889.8,2
2955,28251,2024-12-23,Wrong Product,4117.61,4
2956,11462,2024-06-01,Wrong Product,2955.55,2
2957,29489,2024-10-06,Late Delivery,3723.82,2
2958,38838,2024-09-23,Not as Expected,3467.24,9
2959,7878,2024-11-01,Wrong Product,4885.35,3
2960,34993,2024-03-03,Damaged,949.02,6
2961,42953,2024-07-19,Wrong Product,3222.03,2
2962,649,2024-01-17,Wrong Product,7151.13,6
2963,23194,2024-05-07,Damaged,1640.06,4
2964,40399,2024-09-07,Wrong Product,4451.94,2
2965,405,2024-04-21,Size Issue,2326.77,6
2966,8989,2024-07-18,Not as Expected,3868.41,4
2967,8346,2024-04-11,Wrong Product,1076.08,8
2968,22011,2024-04-07,Damaged,3141.95,8
2969,2244,2024-08-12,Damaged,5077.14,9
2970,31847,2024-10-30,Damaged,559.52,7
